date,CycleTopSignal>0.85,CycleLowSignal<-0.70,MVRV,SOPR,PuellMultiple,ReserveRisk,ConditionSum
20190120T,0,3538.31372296903,-1,-0.75,-0.5,-0.25,-0.9998955465629656
20190121T,0,3535.623393045,-1,-0.75,-0.5,-0.25,-0.9999086032425949
20190122T,0,3577.30834979544,-1,-0.75,-0.5,-0.25,-0.9999200278372705
20190123T,0,3551.89382115722,-1,-0.75,-0.5,-0.25,-0.9999300243576117
20190124T,0,3567.58893366452,-1,-0.75,-0.5,-0.25,-0.9999387713129102
20190125T,0,3561.35049795441,-1,-0.75,-0.5,-0.25,-0.9999464248987965
20190126T,0,3557.03991525424,-1,-0.75,-0.5,-0.25,-0.9999531217864469
20190127T,0,3537.61413062536,-1,-0.75,-0.5,-0.25,-0.999958981563141
20190128T,0,3435.05251402689,-1,-0.75,-0.5,-0.25,-0.9999641088677483
20190129T,0,3395.82376329632,-1,-0.75,-0.5,-0.25,-0.9999685952592798
20190130T,0,3437.89586616014,-1,-0.75,-0.5,-0.25,-0.9999725208518698
20190131T,0,3410.13161601403,-1,-0.75,-0.5,-0.25,-0.9999759557453861
20190201T,0,3445.04989129164,-1,-0.75,-0.5,-0.25,-0.9999789612772129
20190202T,0,3461.93511747516,-1,-0.75,-0.5,-0.25,-0.9999815911175612
20190203T,0,3413.02161630625,-1,-0.75,-0.5,-0.25,-0.9999838922278661
20190204T,0,3411.38796171829,-1,-0.75,-0.5,-0.25,-0.9999859056993828
20190205T,0,3426.46501139684,-1,-0.75,-0.5,-0.25,-0.99998766748696
20190206T,0,3367.50636499123,-1,-0.75,-0.5,-0.25,-0.99998920905109
20190207T,0,3358.87359906487,-1,-0.75,-0.5,-0.25,-0.9999905579197038
20190208T,0,3612.47961922852,-1,-0.75,-0.5,-0.25,-0.9999917381797409
20190209T,0,3621.26812098188,-1,-0.75,-0.5,-0.25,-0.9999927709072732
20190210T,0,3642.0223591467,-1,-0.75,-0.5,-0.25,-0.9999936745438641
20190211T,0,3590.6184836353,-1,-0.75,-0.5,-0.25,-0.9999944652258811
20190212T,0,3587.90246580947,-1,-0.75,-0.5,-0.25,-0.999995157072646
20190213T,0,3576.08537258913,-1,-0.75,-0.5,-0.25,-0.9999957624385652
20190214T,0,3561.91638340152,-1,-0.75,-0.5,-0.25,-0.9999962921337446
20190215T,0,3565.00692372881,-1,-0.75,-0.5,-0.25,-0.9999967556170266
20190216T,0,3584.73600263004,-1,-0.75,-0.5,-0.25,-0.9999971611648983
20190217T,0,3622.7574289889,-1,-0.75,-0.5,-0.25,-0.9999975160192861
20190218T,0,3866.12921712449,-1,-0.75,0,-0.25,-0.9687478265168753
20190219T,0,3895.43521098773,-1,-0.75,0,-0.25,-0.9414043482022659
20190220T,0,3931.61382904734,-1,-0.75,-0.5,-0.25,-0.9487288046769827
20190221T,0,3892.26179427236,-1,-0.75,-0.5,-0.25,-0.9551377040923599
20190222T,0,3948.30051052016,0,-0.75,0,-0.25,-0.8982454910808149
20190223T,0,4110.15112127411,0,-0.75,0,-0.25,-0.848464804695713
20190224T,0,3754.18378988895,-1,-0.75,-0.5,-0.25,-0.8674067041087488
20190225T,0,3822.01869666861,-1,-0.75,-0.5,-0.25,-0.8839808660951552
20190226T,0,3796.17506838106,-1,-0.75,0,-0.25,-0.8672332578332608
20190227T,0,3799.3819924021,-1,-0.75,0,-0.25,-0.8525791006041031
20190228T,0,3792.94772296902,-1,-0.75,0,-0.25,-0.8397567130285902
20190301T,0,3810.63269257744,-1,-0.75,0,-0.25,-0.8285371239000164
20190302T,0,3809.64339099942,-1,-0.75,0,-0.25,-0.8187199834125144
20190303T,0,3782.38187025132,-1,-0.75,0,-0.25,-0.81012998548595
20190304T,0,3698.16185505552,-1,-0.75,-0.5,-0.25,-0.8338637373002062
20190305T,0,3840.1280490941,-1,-0.75,0,-0.25,-0.8233807701376804
20190306T,0,3851.99842548218,-1,-0.75,-0.5,0,-0.8142081738704703
20190307T,0,3855.92316832262,-1,-0.75,0,0,-0.7749321521366614
20190308T,0,3839.23355289304,-1,-0.75,0,0,-0.7405656331195788
20190309T,0,0,0,-0.75,0,0,-0.6792449289796314
20190310T,0,0,0,-0.75,0,0,-0.6255893128571776
20190311T,0,0,-1,-0.75,0,0,-0.6098906487500303
20190312T,0,0,-1,-0.75,0,0,-0.5961543176562765
20190313T,0,0,-1,-0.75,0,0,-0.5841350279492419
20190314T,0,0,-1,-0.75,0,0,-0.5736181494555866
20190315T,0,0,0,-0.75,0,0,-0.5331658807736382
20190316T,0,0,0,-0.75,0,0,-0.49777014567693345
20190317T,0,0,0,-0.75,0,0,-0.4667988774673168
20190318T,0,0,0,-0.75,0,0,-0.4396990177839022
20190319T,0,0,0,-0.75,0,0,-0.4159866405609144
20190320T,0,0,0,-0.75,0,0,-0.39523831049080005
20190321T,0,0,0,-0.75,0,0,-0.37708352167945003
20190322T,0,0,0,-0.75,0,0,-0.36119808146951876
20190323T,0,0,0,-0.75,0,0,-0.34729832128582894
20190324T,0,0,0,-0.75,0,0,-0.3351360311251003
20190325T,0,0,0,-0.75,0,0,-0.3244940272344628
20190326T,0,0,0,-0.75,0,0,-0.31518227383015496
20190327T,0,0,0,-0.75,0,0,-0.3070344896013856
20190328T,0,0,0,-0.75,0,0,-0.29990517840121234
20190329T,0,0,0,0,0,0,-0.2624170311010608
20190330T,0,0,0,0,0,0,-0.2296149022134282
20190331T,0,0,0,-0.75,0,0,-0.23216303943674968
20190401T,0,0,0,0,0,0,-0.20314265950715596
20190402T,0,0,0,0,0,0,-0.17774982706876147
20190403T,0,0,0,0,0,0,-0.15553109868516626
20190404T,0,0,0,0,0,0,-0.13608971134952047
20190405T,0,0,0,0,0,0,-0.1190784974308304
20190406T,0,0,0,0,0,0,-0.10419368525197659
20190407T,0,0,0,0,0,0,-0.09116947459547951
20190408T,0,0,0,0,0,0,-0.07977329027104457
20190409T,0,0,0,0,0,0,-0.069801628987164
20190410T,0,0,0,0,0,0,-0.06107642536376849
20190411T,0,0,0,0,0,0,-0.05344187219329742
20190412T,0,0,0,0,0,0,-0.04676163816913524
20190413T,0,0,0,0,0,0,-0.040916433397993335
20190414T,0,0,0,0,0,0,-0.03580187922324416
20190415T,0,0,0,0,0,0,-0.03132664432033864
20190416T,0,0,0,0,0,0,-0.02741081378029631
20190417T,0,0,0,0,0,0,-0.023984462057759268
20190418T,0,0,0,0,0,0,-0.020986404300539357
20190419T,0,0,0,0,0,0,-0.018363103762971934
20190420T,0,0,0,0,0,0,-0.01606771579260044
20190421T,0,0,0,0,0,0,-0.014059251318525385
20190422T,0,0,0,0,0,0,-0.01230184490370971
20190423T,0,0,0,0,0,0,-0.010764114290745997
20190424T,0,0,0,0,0,0,-0.009418600004402746
20190425T,0,0,0,0,0,0,-0.008241275003852402
20190426T,0,0,0,0,0,0,-0.007211115628370852
20190427T,0,0,0,0,0,0,-0.006309726174824494
20190428T,0,0,0,0,0,0,-0.005521010402971432
20190429T,0,0,0,0,0,0,-0.004830884102600002
20190430T,0,0,0,0,0,0,-0.004227023589775001
20190501T,0,0,0,0,0,0,-0.003698645641053126
20190502T,0,0,0,0,0,0,-0.003236314935921485
20190503T,0,0,0,0,0,0,-0.002831775568931299
20190504T,0,0,0,0,0,0,-0.0024778036228148867
20190505T,0,0,0,0,0,0,-0.002168078169963026
20190506T,0,0,0,0,0,0,-0.0018970683987176475
20190507T,0,0,0,0,0,0,-0.0016599348488779413
20190508T,0,0,0,0,0,0,-0.0014524429927681986
20190509T,0,0,0,0,0,0,-0.0012708876186721737
20190510T,0,0,0,0,0,0,-0.0011120266663381519
20190511T,0,0,0,0,0,0,-0.0009730233330458828
20190512T,0,0,0,0,0,0,-0.0008513954164151474
20190513T,0,0,0,0,0,0,-0.0007449709893632539
20190514T,0,0,0,0,0,0,-0.0006518496156928472
20190515T,0,0,0,0,0,0,-0.0005703684137312412
20190516T,0,0,0,0,0,0,-0.000499072362014836
20190517T,0,0,0,0,0,0,-0.0004366883167629815
20190518T,0,0,0,0,0,0,-0.00038210227716760874
20190519T,0,0,0,0,0,0,-0.00033433949252165764
20190520T,0,0,0,0,0,0,-0.0002925470559564504
20190521T,0,0,0,0,0,0,-0.0002559786739618941
20190522T,0,0,0,0,0,0,-0.0002239813397166573
20190523T,0,0,0,0,0,0,-0.00019598367225207513
20190524T,0,0,0,0,0,0,-0.00017148571322056573
20190525T,0,0,0,0,0,0,-0.000150049999067995
20190526T,0,0,0,0,0,0,-0.0001312937491844956
20190527T,0,0,0,0,0,0,-0.00011488203053643364
20190528T,0,0,0,0,0,0,-0.00010052177671937943
20190529T,0,0,0,0,0,0,-0.000087956554629457
20190530T,0,0,0,0,0,0,-0.00007696198530077487
20190531T,0,0,0,0,0,0,-0.000067341737138178
20190601T,0,0,0,0,0,0,-0.00005892401999590575
20190602T,0,0,0,0,0,0,-0.00005155851749641753
20190603T,0,0,0,0,0,0,-0.00004511370280936533
20190604T,0,0,0,0,0,0,-0.000039474489958194664
20190605T,0,0,0,0,0,0,-0.00003454017871342033
20190606T,0,0,0,0,0,0,-0.000030222656374242786
20190607T,0,0,0,0,0,0,-0.000026444824327462433
20190608T,0,0,0,0,0,0,-0.000023139221286529627
20190609T,0,0,0,0,0,0,-0.000020246818625713423
20190610T,0,0,0,0,0,0,-0.000017715966297499243
20190611T,0,0,0,0,0,0,-0.000015501470510311837
20190612T,0,0,0,0,0,0,-0.000013563786696522857
20190613T,0,0,0,0,0,0,-0.0000118683133594575
20190614T,0,0,0,0,0,0,-0.000010384774189525312
20190615T,0,0,0,0,0,0,-0.000009086677415834646
20190616T,0,0,0,0,0,0,-0.000007950842738855315
20190617T,0,0,0,0,0,0,-0.000006956987396498401
20190618T,0,0,0,0,0,0,-0.0000060873639719361
20190619T,0,0,0,0,0,0,-0.000005326443475444087
20190620T,0,0,0,0,0,0,-0.0000046606380410135755
20190621T,0,0,0,0,0,0,-0.000004078058285886878
20190622T,0,0,0,0,0,0,-0.0000035683010001510184
20190623T,0,0,0,0,0,0,-0.000003122263375132141
20190624T,0,0,0,0,0,0,-0.000002731980453240623
20190625T,0,0,0,0,0,0,-0.000002390482896585545
20190626T,0,0,1,0,0,0,0.0312479083274655
20190627T,0,0,0,0,0,0,0.02734191978653231
20190628T,0,0,0,0.75,0,0,0.05517417981321579
20190629T,0,0,0,0.75,0,0,0.07952740733656384
20190630T,0,0,0,0.75,0,0,0.10083648141949336
20190701T,0,0,0,0.75,0,0,0.1194819212420567
20190702T,0,0,0,0,0,0,0.1045466810867996
20190703T,0,0,0,0.75,0,0,0.12272834595094965
20190704T,0,0,0,0.75,0,0,0.13863730270708097
20190705T,0,0,0,0,0,0,0.12130763986869585
20190706T,0,0,0,0,0,0,0.10614418488510885
20190707T,0,0,0,0,0,0,0.09287616177447024
20190708T,0,0,0,0,0,0,0.08126664155266146
20190709T,0,0,0,0.75,0,0,0.10235831135857879
20190710T,0,0,0,0.75,0,0,0.12081352243875644
20190711T,0,0,0,0,0,0,0.10571183213391187
20190712T,0,0,0,0,0,0,0.09249785311717289
20190713T,0,0,0,0,0,0,0.08093562147752628
20190714T,0,0,0,0,0,0,0.07081866879283549
20190715T,0,0,0,0,0,0,0.06196633519373105
20190716T,0,0,0,0,0,0,0.05422054329451466
20190717T,0,0,0,0,0,0,0.04744297538270032
20190718T,0,0,0,0,0,0,0.04151260345986278
20190719T,0,0,0,0,0,0,0.03632352802737993
20190720T,0,0,0,0,0,0,0.03178308702395744
20190721T,0,0,0,0,0,0,0.027810201145962762
20190722T,0,0,0,0,0,0,0.024333926002717415
20190723T,0,0,0,0,0,0,0.02129218525237774
20190724T,0,0,0,0,0,0,0.01863066209583052
20190725T,0,0,0,0,0,0,0.016301829333851704
20190726T,0,0,0,0,0,0,0.014264100667120241
20190727T,0,0,0,0,0,0,0.01248108808373021
20190728T,0,0,0,0,0,0,0.010920952073263933
20190729T,0,0,0,0,0,0,0.009555833064105939
20190730T,0,0,0,0,0,0,0.008361353931092696
20190731T,0,0,0,0,0,0,0.007316184689706109
20190801T,0,0,0,0,0,0,0.006401661603492845
20190802T,0,0,0,0,0,0,0.0056014539030562385
20190803T,0,0,0,0,0,0,0.004901272165174208
20190804T,0,0,0,0,0,0,0.004288613144527432
20190805T,0,0,0,0,0,0,0.003752536501461503
20190806T,0,0,0,0,0,0,0.0032834694387788147
20190807T,0,0,0,0,0,0,0.0028730357589314627
20190808T,0,0,0,0,0,0,0.00251390628906503
20190809T,0,0,0,0,0,0,0.002199668002931901
20190810T,0,0,0,0,0,0,0.0019247095025654133
20190811T,0,0,0,0,0,0,0.0016841208147447364
20190812T,0,0,0,0,0,0,0.0014736057129016442
20190813T,0,0,0,0,0,0,0.0012894049987889386
20190814T,0,0,0,0,0,0,0.001128229373940321
20190815T,0,0,0,0,0,0,0.000987200702197781
20190816T,0,0,0,0,0,0,0.0008638006144230583
20190817T,0,0,0,0,0,0,0.0007558255376201759
20190818T,0,0,0,0,0,0,0.000661347345417654
20190819T,0,0,0,0,0,0,0.0005786789272404472
20190820T,0,0,0,0,0,0,0.0005063440613353912
20190821T,0,0,0,0,0,0,0.0004430510536684673
20190822T,0,0,0,0,0,0,0.0003876696719599089
20190823T,0,0,0,0,0,0,0.00033921096296492026
20190824T,0,0,0,0,0,0,0.0002968095925943052
20190825T,0,0,0,0,0,0,0.000259708393520017
20190826T,0,0,0,0,0,0,0.00022724484433001488
20190827T,0,0,0,0,0,0,0.00019883923878876299
20190828T,0,0,0,0,0,0,0.0001739843339401676
20190829T,0,0,0,0,0,0,0.00015223629219764665
20190830T,0,0,0,0,0,0,0.0001332067556729408
20190831T,0,0,0,0,0,0,0.0001165559112138232
20190901T,0,0,0,0,0,0,0.00010198642231209528
20190902T,0,0,0,0,0,0,0.00008923811952308337
20190903T,0,0,0,0,0,0,0.00007808335458269795
20190904T,0,0,0,0,0,0,0.0000683229352598607
20190905T,0,0,0,0,0,0,0.00005978256835237811
20190906T,0,0,0,0,0,0,0.00005230974730833084
20190907T,0,0,0,0,0,0,0.00004577102889478948
20190908T,0,0,0,0,0,0,0.0000400496502829408
20190909T,0,0,0,0,0,0,0.000035043443997573194
20190910T,0,0,0,0,0,0,0.000030663013497876544
20190911T,0,0,0,0,0,0,0.000026830136810641977
20190912T,0,0,0,0,0,0,0.00002347636970931173
20190913T,0,0,0,0,0,0,0.000020541823495647763
20190914T,0,0,0,0,0,0,0.00001797409555869179
20190915T,0,0,0,0,0,0,0.000015727333613855315
20190916T,0,0,0,0,0,0,0.000013761416912123401
20190917T,0,0,0,0,0,0,0.000012041239798107974
20190918T,0,0,0,0,0,0,0.000010536084823344477
20190919T,0,0,0,0,0,0,0.000009219074220426416
20190920T,0,0,0,0,0,0,0.000008066689942873114
20190921T,0,0,0,0,0,0,0.000007058353700013975
20190922T,0,0,0,0,0,0,0.000006176059487512227
20190923T,0,0,0,0,0,0,0.0000054040520515731985
20190924T,0,0,0,0,0,0,0.000004728545545126548
20190925T,0,0,0,0,0,0,0.000004137477351985729
20190926T,0,0,0,0,0,0,0.0000036202926829875127
20190927T,0,0,0,0,0,0,0.0000031677560976140733
20190928T,0,0,0,0,0,0,0.000002771786585412314
20190929T,0,0,0,0,0,0,0.0000024253132622357745
20190930T,0,0,0,0,0,0,0.0000021221491044563024
20191001T,0,0,0,0,0,0,0.0000018568804663992645
20191002T,0,0,0,0,0,0,0.0000016247704080993562
20191003T,0,0,0,0,0,0,0.0000014216741070869366
20191004T,0,0,0,0,0,0,0.0000012439648437010696
20191005T,0,0,0,0,0,0,0.0000010884692382384358
20191006T,0,0,0,0,0,0,9.524105834586312e-7
20191007T,0,0,0,0,0,0,8.333592605263022e-7
20191008T,0,0,0,0,0,0,7.291893529605144e-7
20191009T,0,0,0,0,0,0,6.380406838404501e-7
20191010T,0,0,0,0,0,0,5.582855983603938e-7
20191011T,0,0,0,0,0,0,4.884998985653445e-7
20191012T,0,0,0,0,0,0,4.274374112446765e-7
20191013T,0,0,0,0,0,0,3.740077348390919e-7
20191014T,0,0,0,0,0,0,3.272567679842054e-7
20191015T,0,0,0,0,0,0,2.863496719861797e-7
20191016T,0,0,0,0,0,0,2.5055596298790724e-7
20191017T,0,0,0,0,0,0,2.1923646761441882e-7
20191018T,0,0,0,0,0,0,1.9183190916261644e-7
20191019T,0,0,0,0,0,0,1.678529205172894e-7
20191020T,0,0,0,0,0,0,1.468713054526282e-7
20191021T,0,0,0,0,0,0,1.2851239227104964e-7
20191022T,0,0,0,0,0,0,1.1244834323716843e-7
20191023T,0,0,0,0,0,0,9.839230033252237e-8
20191024T,0,0,0,0,0,0,8.609326279095708e-8
20191025T,0,0,0,0,0,0,7.533160494208744e-8
20191026T,0,0,0,0,0,0,6.59151543243265e-8
20191027T,0,0,0,0,0,0,5.7675760033785685e-8
20191028T,0,0,0,0,0,0,5.046629002956247e-8
20191029T,0,0,0,0,0,0,4.415800377586716e-8
20191030T,0,0,0,0,0,0,3.8638253303883766e-8
20191031T,0,0,0,0,0,0,3.380847164089829e-8
20191101T,0,0,0,0,0,0,2.9582412685786e-8
20191102T,0,0,0,0,0,0,2.5884611100062747e-8
20191103T,0,0,0,0,0,0,2.26490347125549e-8
20191104T,0,0,0,0,0,0,1.9817905373485538e-8
20191105T,0,0,0,0,0,0,1.7340667201799845e-8
20191106T,0,0,0,0,0,0,1.5173083801574862e-8
20191107T,0,0,0,0,0,0,1.3276448326378004e-8
20191108T,0,0,0,0,0,0,1.1616892285580752e-8
20191109T,0,0,0,0,0,0,1.0164780749883158e-8
20191110T,0,0,0,0,0,0,8.894183156147762e-9
20191111T,0,0,0,0,0,0,7.78241026162929e-9
20191112T,0,0,0,0,0,0,6.809608978925629e-9
20191113T,0,0,0,0,0,0,5.958407856559925e-9
20191114T,0,0,0,0,0,0,5.213606874489934e-9
20191115T,0,0,0,0,0,0,4.561906015178692e-9
20191116T,0,0,0,0,0,0,3.991667763281355e-9
20191117T,0,0,0,0,0,0,3.4927092928711856e-9
20191118T,0,0,0,0,0,0,3.0561206312622872e-9
20191119T,0,0,0,0,0,0,2.674105552354501e-9
20191120T,0,0,0,0,0,0,2.3398423583101885e-9
20191121T,0,0,0,0,0,0,2.047362063521415e-9
20191122T,0,0,0,0,0,0,1.791441805581238e-9
20191123T,0,0,0,0,0,0,1.5675115798835831e-9
20191124T,0,0,0,0,0,0,1.3715726323981351e-9
20191125T,0,0,0,0,0,0,1.2001260533483682e-9
20191126T,0,0,0,0,0,0,1.050110296679822e-9
20191127T,0,0,0,0,0,0,9.188465095948442e-10
20191128T,0,0,0,0,0,0,8.039906958954886e-10
20191129T,0,0,0,0,0,0,7.034918589085525e-10
20191130T,0,0,0,0,0,0,6.155553765449834e-10
20191201T,0,0,0,0,0,0,5.386109544768605e-10
20191202T,0,0,0,0,0,0,4.712845851672528e-10
20191203T,0,0,0,0,0,0,4.1237401202134623e-10
20191204T,0,0,0,0,0,0,3.6082726051867795e-10
20191205T,0,0,0,0,0,0,3.157238529538432e-10
20191206T,0,0,0,0,0,0,2.7625837133461276e-10
20191207T,0,0,0,0,0,0,2.4172607491778615e-10
20191208T,0,0,0,0,0,0,2.1151031555306287e-10
20191209T,0,0,0,0,0,0,1.8507152610893e-10
20191210T,0,0,0,0,0,0,1.6193758534531374e-10
20191211T,0,0,0,0,0,0,1.416953871771495e-10
20191212T,0,0,0,0,0,0,1.2398346378000581e-10
20191213T,0,0,0,0,0,0,1.0848553080750508e-10
20191214T,0,0,0,0,0,0,9.492483945656694e-11
20191215T,0,0,0,0,0,0,8.305923452449606e-11
20191216T,0,0,0,0,0,0,7.267683020893404e-11
20191217T,0,0,0,0,0,0,6.359222643281728e-11
20191218T,0,0,0,0,0,0,5.564319812871512e-11
20191219T,0,0,0,0,0,0,4.868779836262572e-11
20191220T,0,0,0,0,0,0,4.2601823567297505e-11
20191221T,0,0,0,0,0,0,3.727659562138532e-11
20191222T,0,0,0,0,0,0,3.261702116871215e-11
20191223T,0,0,0,0,0,0,2.853989352262313e-11
20191224T,0,0,0,0,0,0,2.4972406832295237e-11
20191225T,0,0,0,0,0,0,2.185085597825833e-11
20191226T,0,0,0,0,0,0,1.9119498980976038e-11
20191227T,0,0,0,0,0,0,1.6729561608354032e-11
20191228T,0,0,0,0,0,0,1.4638366407309777e-11
20191229T,0,0,0,0,0,0,1.2808570606396054e-11
20191230T,0,0,0,0,0,0,1.1207499280596547e-11
20191231T,0,0,0,0,0,0,9.806561870521978e-12
20200101T,0,0,0,0,0,0,8.58074163670673e-12
20200102T,0,0,0,0,0,0,7.508148932118389e-12
20200103T,0,0,0,0,0,0,6.56963031560359e-12
20200104T,0,0,0,0,0,0,5.748426526153141e-12
20200105T,0,0,0,0,0,0,5.029873210383998e-12
20200106T,0,0,0,0,0,0,4.401139059085997e-12
20200107T,0,0,0,0,0,0,3.850996676700247e-12
20200108T,0,0,0,0,0,0,3.3696220921127165e-12
20200109T,0,0,0,0,0,0,2.9484193305986267e-12
20200110T,0,0,0,0,0,0,2.579866914273798e-12
20200111T,0,0,0,0,0,0,2.2573835499895733e-12
20200112T,0,0,0,0,0,0,1.9752106062408765e-12
20200113T,0,0,0,0,0,0,1.7283092804607668e-12
20200114T,0,0,0,0,0,0,1.5122706204031709e-12
20200115T,0,0,0,0,0,0,1.3232367928527745e-12
20200116T,0,0,0,0,0,0,1.1578321937461777e-12
20200117T,0,0,0,0,0,0,1.0131031695279054e-12
20200118T,0,0,0,0,0,0,8.864652733369172e-13
20200119T,0,0,0,0,0,0,7.756571141698024e-13
20200120T,0,0,0,0,0,0,6.786999748985771e-13
20200121T,0,0,0,0,0,0,5.93862478036255e-13
20200122T,0,0,0,0,0,0,5.196296682817231e-13
20200123T,0,0,0,0,0,0,4.5467595974650767e-13
20200124T,0,0,0,0,0,0,3.978414647781942e-13
20200125T,0,0,0,0,0,0,3.481112816809199e-13
20200126T,0,0,0,0,0,0,3.045973714708049e-13
20200127T,0,0,0,0,0,0,2.665227000369543e-13
20200128T,0,0,0,0,0,0,2.33207362532335e-13
20200129T,0,0,0,0,0,0,2.040564422157931e-13
20200130T,0,0,0,0,0,0,1.7854938693881895e-13
20200131T,0,0,0,0,0,0,1.5623071357146656e-13
20200201T,0,0,0,0,0,0,1.3670187437503323e-13
20200202T,0,0,0,0,0,0,1.1961414007815407e-13
20200203T,0,0,0,0,0,0,1.0466237256838482e-13
20200204T,0,0,0,0,0,0,9.15795759973367e-14
20200205T,0,0,0,0,0,0,8.013212899766961e-14
20200206T,0,0,0,0,0,0,7.01156128729609e-14
20200207T,0,0,0,0,0,0,6.135116126384079e-14
20200208T,0,0,0,0,0,0,5.3682266105860685e-14
20200209T,0,0,0,0,0,0,4.6971982842628097e-14
20200210T,0,0,0,0,0,0,4.110048498729958e-14
20200211T,0,0,0,0,0,0,3.5962924363887137e-14
20200212T,0,0,0,0,0,0,3.146755881840124e-14
20200213T,0,0,0,0,0,0,2.7534113966101086e-14
20200214T,0,0,0,0,0,0,2.4092349720338448e-14
20200215T,0,0,0,0,0,0,2.108080600529614e-14
20200216T,0,0,0,0,0,0,1.8445705254634124e-14
20200217T,0,0,0,0,0,0,1.6139992097804855e-14
20200218T,0,0,0,0,0,0,1.4122493085579247e-14
20200219T,0,0,0,0,0,0,1.235718144988184e-14
20200220T,0,0,0,0,0,0,1.081253376864661e-14
20200221T,0,0,0,0,0,0,9.460967047565783e-15
20200222T,0,0,0,0,0,0,8.278346166620059e-15
20200223T,0,0,0,0,0,0,7.24355289579255e-15
20200224T,0,0,0,0,0,0,6.338108783818481e-15
20200225T,0,0,0,0,0,0,5.545845185841171e-15
20200226T,0,0,0,0,0,0,4.8526145376110244e-15
20200227T,0,0,0,0,0,0,4.2460377204096455e-15
20200228T,0,0,0,0,0,0,3.71528300535844e-15
20200229T,0,0,0,0,0,0,3.2508726296886345e-15
20200301T,0,0,0,0,0,0,2.8445135509775548e-15
20200302T,0,0,0,0,0,0,2.48894935710536e-15
20200303T,0,0,0,0,0,0,2.1778306874671897e-15
20200304T,0,0,0,0,0,0,1.9056018515337906e-15
20200305T,0,0,0,0,0,0,1.6674016200920667e-15
20200306T,0,0,0,0,0,0,1.4589764175805582e-15
20200307T,0,0,0,0,0,0,1.2766043653829883e-15
20200308T,0,0,0,0,0,0,1.1170288197101149e-15
20200309T,0,0,0,0,0,0,9.774002172463505e-16
20200310T,0,0,0,0,0,0,8.552251900905567e-16
20200311T,0,0,0,0,0,0,7.48322041329237e-16
20200312T,0,0,-1,0,0,0,-0.031249999999999358
20200313T,0,0,0,0,0,0,-0.027343749999999434
20200314T,0,0,0,0,-0.5,0,-0.05517578124999952
20200315T,0,0,0,0,-0.5,0,-0.0795288085937496
20200316T,0,0,-1,0,-0.5,0,-0.13208770751953092
20200317T,0,0,0,0,-0.5,0,-0.14682674407958957
20200318T,0,0,0,0,-0.5,0,-0.1597234010696409
20200319T,0,0,0,0,-0.5,0,-0.17100797593593578
20200320T,0,0,0,0,-0.5,0,-0.1808819789439438
20200321T,0,0,0,0,-0.5,0,-0.18952173157595084
20200322T,0,0,0,0,-0.5,0,-0.197081515128957
20200323T,0,0,0,0,-0.5,0,-0.20369632573783736
20200324T,0,0,0,0,0,0,-0.17823428502060767
20200325T,0,0,0,0,-0.5,0,-0.18720499939303173
20200326T,0,0,0,0,0,0,-0.16380437446890275
20200327T,0,0,0,0,0,0,-0.1433288276602899
20200328T,0,0,0,0,0,0,-0.12541272420275365
20200329T,0,0,0,0,0,0,-0.10973613367740945
20200330T,0,0,0,0,0,0,-0.09601911696773326
20200331T,0,0,0,0,0,0,-0.0840167273467666
20200401T,0,0,0,-0.75,0,0,-0.10476463642842078
20200402T,0,0,0,-0.75,0,0,-0.12291905687486819
20200403T,0,0,0,0,0,0,-0.10755417476550966
20200404T,0,0,0,0,0,0,-0.09410990291982095
20200405T,0,0,0,0,0,0,-0.08234616505484334
20200406T,0,0,0,0,0,0,-0.07205289442298791
20200407T,0,0,0,0,0,0,-0.06304628262011443
20200408T,0,0,0,0,0,0,-0.055165497292600126
20200409T,0,0,0,0,0,0,-0.048269810131025104
20200410T,0,0,0,0,0,0,-0.042236083864646966
20200411T,0,0,0,0,0,0,-0.03695657338156609
20200412T,0,0,0,0,0,0,-0.03233700170887033
20200413T,0,0,0,0,0,0,-0.028294876495261537
20200414T,0,0,0,0,0,0,-0.024758016933353843
20200415T,0,0,0,0,0,0,-0.02166326481668461
20200416T,0,0,0,0,0,0,-0.018955356714599032
20200417T,0,0,0,0,0,0,-0.01658593712527415
20200418T,0,0,0,0,0,0,-0.014512694984614882
20200419T,0,0,0,0,0,0,-0.01269860811153802
20200420T,0,0,0,0,0,0,-0.011111282097595767
20200421T,0,0,0,0,0,0,-0.009722371835396294
20200422T,0,0,0,0,0,0,-0.008507075355971757
20200423T,0,0,0,0,0,0,-0.007443690936475286
20200424T,0,0,0,0,0,0,-0.006513229569415875
20200425T,0,0,0,0,0,0,-0.0056990758732388905
20200426T,0,0,0,0,0,0,-0.0049866913890840294
20200427T,0,0,0,0,0,0,-0.004363354965448526
20200428T,0,0,0,0,0,0,-0.00381793559476746
20200429T,0,0,0,0,0,0,-0.003340693645421527
20200430T,0,0,0,0,0,0,-0.002923106939743836
20200501T,0,0,0,0,0,0,-0.0025577185722758565
20200502T,0,0,0,0,0,0,-0.002238003750741374
20200503T,0,0,0,0,0,0,-0.0019582532818987024
20200504T,0,0,0,0,0,0,-0.0017134716216613646
20200505T,0,0,0,0,0,0,-0.0014992876689536938
20200506T,0,0,0,0,0,0,-0.001311876710334482
20200507T,0,0,0,0,0,0,-0.0011478921215426715
20200508T,0,0,0,0,0,0,-0.0010044056063498374
20200509T,0,0,0,0,0,0,-0.0008788549055561077
